#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:49:00Z,1821,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:50:00Z,1863.2,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:51:00Z,2335.3333333333335,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:52:00Z,2167.3333333333335,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:53:00Z,2751.4,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:54:00Z,2474.4,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:55:00Z,1708.8,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:56:00Z,970.5,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:57:00Z,807.2,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:58:00Z,804.2,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:59:00Z,800.8,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:00:00Z,799.8333333333334,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:01:00Z,801.5,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:02:00Z,806,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:03:00Z,799.75,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:04:00Z,801,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:05:00Z,1117.2,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:06:00Z,2197.6666666666665,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:07:00Z,2099.75,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:08:00Z,2067.3333333333335,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:09:00Z,1931.4,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:10:00Z,2364.6666666666665,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:11:00Z,3689,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:12:00Z,3103.25,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:13:00Z,2643.3333333333335,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:14:00Z,2629,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:15:00Z,2717.75,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:16:00Z,2623,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:17:00Z,2242.25,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:18:00Z,2139.8,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:19:00Z,2254.6666666666665,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:20:00Z,2176.2,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:21:00Z,1965,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:22:00Z,1600.8333333333333,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:23:00Z,2294,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:24:00Z,1864.8333333333333,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:25:00Z,1563.8,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:26:00Z,819.6666666666666,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:27:00Z,2150,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:28:00Z,1559.3333333333333,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:29:00Z,2060.1666666666665,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:30:00Z,1888,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:31:00Z,1733,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:32:00Z,2051,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:33:00Z,2154.4,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:34:00Z,1939.8,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:35:00Z,2013,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:36:00Z,1889.3333333333333,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:37:00Z,1804.3333333333333,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:38:00Z,1915.8,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:39:00Z,1969.5,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:40:00Z,1059.8333333333333,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:41:00Z,797.8333333333334,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:42:00Z,804.75,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:43:00Z,799,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:44:00Z,796.3333333333334,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:45:00Z,811.25,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:46:00Z,1795.8,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:47:00Z,2201.75,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:48:00Z,2084.3333333333335,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:49:00Z,2035.6666666666667,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:50:00Z,2202,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:51:00Z,1831.6666666666667,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:52:00Z,2493.75,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:53:00Z,2185.25,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:54:00Z,2072.2,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:55:00Z,2064.3333333333335,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:56:00Z,2007.6,engine_rpm,OBD
,,1,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:57:00Z,1935.6666666666667,engine_rpm,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T13:33:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T13:34:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T13:35:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T13:36:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:40:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:41:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:42:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:43:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:44:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:45:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:46:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:47:00Z,7.75,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:48:00Z,23.8,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:49:00Z,44.5,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:50:00Z,30.4,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:51:00Z,77.66666666666667,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:52:00Z,71.66666666666667,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:53:00Z,91.4,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:54:00Z,79.6,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:55:00Z,31.6,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:56:00Z,10,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:57:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:58:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T14:59:00Z,0,vehicle_speed,OBD
,,2,2023-05-21T10:24:28.140019805Z,2023-05-21T16:24:28.140019805Z,2023-05-21T15:00:00Z,0,vehicle_speed,OBD
